"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 23 2019","2458750","590932801","191.75","6.05e-7","7.90e-8","-2.14","-","130.02","1e-8","0","bin1356.log"
"Sep 26 2019","2458753","591192001","48.41","4.42e-7","1.16e-7","-2.14","-","127.38","1e-8","0","bin1357.log"
"Sep 29 2019","2458756","591451201","38.2","5.45e-7","1.48e-7","-2.14","-","124.72","1e-8","0","bin1358.log"
"Oct 02 2019","2458760","591710401","123.08","6.21e-7","1.20e-7","-2.14","-","122.05","1e-8","0","bin1359.log"
"Oct 05 2019","2458763","591969601","141.61","4.64e-7","7.10e-8","-2.14","-","119.36","1e-8","0","bin1360.log"
"Oct 08 2019","2458766","592228801","232.82","5.88e-7","7.40e-8","-2.14","-","116.67","1e-8","0","bin1361.log"
"Oct 11 2019","2458769","592488001","92.81","3.23e-7","5.80e-8","-2.14","-","113.98","1e-8","0","bin1362.log"
"Oct 14 2019","2458772","592747201","108.94","3.68e-7","6.20e-8","-2.14","-","111.29","1e-8","0","bin1363.log"
"Oct 17 2019","2458775","593006401","95.57","3.19e-7","6.00e-8","-2.14","-","108.61","1e-8","0","bin1364.log"
"Oct 20 2019","2458778","593265601","32.93","2.15e-7","6.40e-8","-2.14","-","105.94","1e-8","0","bin1365.log"
"Oct 23 2019","2458781","593524801","27.18","2.13e-7","6.00e-8","-2.14","-","103.28","1e-8","0","bin1366.log"
"Oct 26 2019","2458784","593784001","38.68","2.60e-7","6.50e-8","-2.14","-","100.65","1e-8","0","bin1367.log"
"Oct 29 2019","2458787","594043201","25.28","1.94e-7","6.30e-8","-2.14","-","98.04","1e-8","0","bin1368.log"
"Nov 01 2019","2458789","594302401","33.62","2.49e-7","6.40e-8","-2.14","-","95.45","1e-8","0","bin1369.log"
"Nov 04 2019","2458792","594561601","37.47","2.29e-7","5.90e-8","-2.14","-","92.91","1e-8","0","bin1370.log"
"Nov 07 2019","2458795","594820801","19","1.27e-7","4.86e-8","-2.14","-","90.40","1e-8","0","bin1371.log"
"Nov 10 2019","2458798","595080001","33.38","1.62e-7","4.60e-8","-2.14","-","87.93","1e-8","0","bin1372.log"
"Nov 13 2019","2458801","595339201","24.8","1.40e-7","4.38e-8","-2.14","-","85.51","1e-8","0","bin1373.log"
"Nov 16 2019","2458804","595598401","19.09","1.19e-7","4.14e-8","-2.14","-","83.14","1e-8","0","bin1374.log"
"Nov 19 2019","2458807","595857601","21.51","1.02e-7","3.67e-8","-2.14","-","80.83","1e-8","0","bin1375.log"
"Nov 22 2019","2458810","596116801","23.82","1.71e-7","5.60e-8","-2.14","-","78.59","1e-8","0","bin1376.log"
"Nov 25 2019","2458813","596376001","168.99","5.95e-7","8.00e-8","-2.14","-","76.41","1e-8","0","bin1377.log"
"Nov 28 2019","2458816","596635201","121.83","4.36e-7","7.00e-8","-2.14","-","74.31","1e-8","0","bin1378.log"
"Dec 01 2019","2458819","596894401","212.91","5.93e-7","7.50e-8","-2.14","-","72.29","1e-8","0","bin1379.log"
"Dec 04 2019","2458822","597153601","132.28","4.52e-7","6.70e-8","-2.14","-","70.34","1e-8","0","bin1380.log"
"Dec 07 2019","2458825","597412801","93.24","3.32e-7","6.40e-8","-2.14","-","68.48","1e-8","0","bin1381.log"
"Dec 10 2019","2458828","597672001","155.96","5.60e-7","8.40e-8","-2.14","-","66.71","1e-8","0","bin1382.log"
"Dec 13 2019","2458831","597931201","360.98","8.73e-7","9.00e-8","-2.14","-","65.04","1e-8","0","bin1383.log"
"Dec 16 2019","2458834","598190401","162.3","6.25e-7","8.60e-8","-2.14","-","63.45","1e-8","0","bin1384.log"
"Dec 19 2019","2458837","598449601","401.04","8.29e-7","8.20e-8","-2.14","-","61.95","1e-8","0","bin1385.log"
"Dec 22 2019","2458840","598708801","349.76","7.18e-7","7.00e-8","-2.14","-","60.55","1e-8","0","bin1386.log"
"Dec 25 2019","2458843","598968001","310.25","6.99e-7","7.40e-8","-2.14","-","59.23","1e-8","0","bin1387.log"
"Dec 28 2019","2458846","599227201","339.63","5.54e-7","5.60e-8","-2.14","-","58.00","1e-8","0","bin1388.log"
"Dec 31 2019","2458849","599486401","759.3","1.01e-6","7.10e-8","-2.14","-","56.86","1e-8","0","bin1389.log"
"Jan 03 2020","2458852","599745601","839.62","1.10e-6","8.00e-8","-2.14","-","55.79","1e-8","0","bin1390.log"
"Jan 06 2020","2458855","600004801","597.16","9.16e-7","7.10e-8","-2.14","-","54.80","1e-8","0","bin1391.log"
"Jan 09 2020","2458858","600264001","257.03","7.55e-7","8.60e-8","-2.14","-","53.88","1e-8","0","bin1392.log"
"Jan 12 2020","2458861","600523201","267.82","7.05e-7","8.30e-8","-2.14","-","53.03","1e-8","0","bin1393.log"
"Jan 15 2020","2458864","600782401","435.27","1.06e-6","1.01e-7","-2.14","-","52.23","1e-8","0","bin1394.log"
"Jan 18 2020","2458867","601041601","410.91","1.11e-6","1.00e-7","-2.14","-","51.50","1e-8","0","bin1395.log"
"Jan 21 2020","2458870","601300801","253.58","7.19e-7","9.00e-8","-2.14","-","50.81","1e-8","0","bin1396.log"
"Jan 24 2020","2458873","601560001","253.12","7.05e-7","8.00e-8","-2.14","-","50.18","1e-8","0","bin1397.log"
"Jan 27 2020","2458876","601819201","159.57","5.59e-7","8.40e-8","-2.14","-","49.59","1e-8","0","bin1398.log"
"Jan 30 2020","2458879","602078401","142.39","5.18e-7","7.70e-8","-2.14","-","49.05","1e-8","0","bin1399.log"
"Feb 02 2020","2458881","602337601","128.92","4.28e-7","7.40e-8","-2.14","-","48.56","1e-8","0","bin1400.log"
"Feb 05 2020","2458884","602596801","148.31","3.54e-7","5.30e-8","-2.14","-","48.12","1e-8","0","bin1401.log"
"Feb 08 2020","2458887","602856001","313.34","6.15e-7","6.20e-8","-2.14","-","47.72","1e-8","0","bin1402.log"
"Feb 11 2020","2458890","603115201","335.45","6.10e-7","6.00e-8","-2.14","-","47.38","1e-8","0","bin1403.log"
"Feb 14 2020","2458893","603374401","160.32","3.92e-7","5.20e-8","-2.14","-","47.10","1e-8","0","bin1404.log"
"Feb 17 2020","2458896","603633601","83.09","2.63e-7","4.60e-8","-2.14","-","46.88","1e-8","0","bin1405.log"
"Feb 20 2020","2458899","603892801","36.15","1.72e-7","4.50e-8","-2.14","-","46.73","1e-8","0","bin1406.log"
"Feb 23 2020","2458902","604152001","70.65","3.30e-7","6.40e-8","-2.14","-","46.65","1e-8","0","bin1407.log"
"Feb 26 2020","2458905","604411201","123.38","4.66e-7","7.00e-8","-2.14","-","46.65","1e-8","0","bin1408.log"
"Feb 29 2020","2458908","604670401","215.97","6.02e-7","8.40e-8","-2.14","-","46.73","1e-8","0","bin1409.log"
"Mar 03 2020","2458913","604929601","97.98","4.29e-7","7.50e-8","-2.14","-","46.91","1e-8","0","bin1410.log"
"Mar 06 2020","2458916","605188801","99.72","4.05e-7","7.10e-8","-2.14","-","47.19","1e-8","0","bin1411.log"
"Mar 09 2020","2458919","605448001","136.34","5.07e-7","7.80e-8","-2.14","-","47.57","1e-8","0","bin1412.log"
"Mar 12 2020","2458922","605707201","426.11","1.13e-6","1.10e-7","-2.14","-","48.06","1e-8","0","bin1413.log"
"Mar 15 2020","2458925","605966401","562.49","1.33e-6","1.20e-7","-2.14","-","48.66","1e-8","0","bin1414.log"
"Mar 18 2020","2458928","606225601","556.92","1.06e-6","9.20e-8","-2.14","-","49.37","1e-8","0","bin1415.log"
"Mar 21 2020","2458931","606484801","314.11","7.42e-7","8.30e-8","-2.14","-","50.21","1e-8","0","bin1416.log"
"Mar 24 2020","2458934","606744001","631.83","1.32e-6","1.10e-7","-2.14","-","51.16","1e-8","0","bin1417.log"
"Mar 27 2020","2458937","607003201","391.01","1.03e-6","1.01e-7","-2.14","-","52.24","1e-8","0","bin1418.log"
"Mar 30 2020","2458940","607262401","288.09","9.31e-7","1.01e-7","-2.14","-","53.43","1e-8","0","bin1419.log"
"Apr 02 2020","2458942","607521601","74.27","3.28e-7","6.90e-8","-2.14","-","54.75","1e-8","0","bin1420.log"
"Apr 05 2020","2458945","607780801","56.47","3.01e-7","6.90e-8","-2.14","-","56.17","1e-8","0","bin1421.log"
"Apr 08 2020","2458948","608040001","54.51","2.53e-7","5.60e-8","-2.14","-","57.71","1e-8","0","bin1422.log"
"Apr 11 2020","2458951","608299201","42.73","1.92e-7","5.50e-8","-2.14","-","59.37","1e-8","0","bin1423.log"
"Apr 14 2020","2458954","608558401","21.11","1.49e-7","4.90e-8","-2.14","-","61.13","1e-8","0","bin1424.log"
"Apr 17 2020","2458957","608817601","41.95","2.26e-7","5.90e-8","-2.14","-","62.99","1e-8","0","bin1425.log"
"Apr 20 2020","2458960","609076801","94.1","3.55e-7","6.50e-8","-2.14","-","64.95","1e-8","0","bin1426.log"
"Apr 23 2020","2458963","609336001","493.94","9.28e-7","8.00e-8","-2.14","-","67.00","1e-8","0","bin1427.log"
"Apr 26 2020","2458966","609595201","209.83","5.66e-7","7.20e-8","-2.14","-","69.15","1e-8","0","bin1428.log"
"Apr 29 2020","2458969","609854401","236.12","7.54e-7","9.50e-8","-2.14","-","71.38","1e-8","0","bin1429.log"
"May 02 2020","2458973","610113601","51.61","2.55e-7","6.00e-8","-2.14","-","73.69","1e-8","0","bin1430.log"
"May 05 2020","2458976","610372801","21.42","1.40e-7","5.10e-8","-2.14","-","76.08","1e-8","0","bin1431.log"
"May 08 2020","2458979","610632001","27.32","1.37e-7","4.27e-8","-2.14","-","78.54","1e-8","0","bin1432.log"
"May 11 2020","2458982","610891201","46.12","2.51e-7","5.60e-8","-2.14","-","81.07","1e-8","0","bin1433.log"
"May 14 2020","2458985","611150401","68.28","3.05e-7","5.90e-8","-2.14","-","83.66","1e-8","0","bin1434.log"
"May 17 2020","2458988","611409601","49.88","2.25e-7","5.40e-8","-2.14","-","86.31","1e-8","0","bin1435.log"
"May 20 2020","2458991","611668801","436.53","9.99e-7","9.00e-8","-2.14","-","89.02","1e-8","0","bin1436.log"
"May 23 2020","2458994","611928001","520.34","1.19e-6","1.00e-7","-2.14","-","91.77","1e-8","0","bin1437.log"
"May 26 2020","2458997","612187201","185.37","5.04e-7","7.10e-8","-2.14","-","94.57","1e-8","0","bin1438.log"
"May 29 2020","2459000","612446401","116.56","3.60e-7","5.70e-8","-2.14","-","97.41","1e-8","0","bin1439.log"
"Jun 01 2020","2459002","612705601","94.06","2.75e-7","4.90e-8","-2.14","-","100.28","1e-8","0","bin1440.log"
"Jun 04 2020","2459005","612964801","316.43","6.43e-7","6.60e-8","-2.14","-","103.18","1e-8","0","bin1441.log"
"Jun 07 2020","2459008","613224001","877.05","1.12e-6","8.00e-8","-2.14","-","106.10","1e-8","0","bin1442.log"
"Jun 10 2020","2459011","613483201","234.99","4.29e-7","4.90e-8","-2.14","-","109.05","1e-8","0","bin1443.log"
"Jun 13 2020","2459014","613742401","124.89","2.93e-7","4.40e-8","-2.14","-","112.00","1e-8","0","bin1444.log"
"Jun 16 2020","2459017","614001601","17.47","1.06e-7","3.66e-8","-2.14","-","114.96","1e-8","0","bin1445.log"
"Jun 19 2020","2459020","614260801","31.02","2.06e-7","6.00e-8","-2.14","-","117.92","1e-8","0","bin1446.log"
"Jun 22 2020","2459023","614520001","52.11","2.55e-7","5.90e-8","-2.14","-","120.87","1e-8","0","bin1447.log"
"Jun 25 2020","2459026","614779201","99.53","3.35e-7","6.50e-8","-2.14","-","123.81","1e-8","0","bin1448.log"
"Jun 28 2020","2459029","615038401","117.12","4.31e-7","7.50e-8","-2.14","-","126.72","1e-8","0","bin1449.log"
"Jul 01 2020","2459033","615297601","103.51","3.94e-7","6.60e-8","-2.14","-","129.60","1e-8","0","bin1450.log"
"Jul 04 2020","2459036","615556801","129.45","4.19e-7","6.60e-8","-2.14","-","132.44","1e-8","0","bin1451.log"
"Jul 07 2020","2459039","615816001","62.4","3.05e-7","6.30e-8","-2.14","-","135.22","1e-8","0","bin1452.log"
"Jul 10 2020","2459042","616075201","25.24","2.01e-7","5.90e-8","-2.14","-","137.94","1e-8","0","bin1453.log"
"Jul 13 2020","2459045","616334401","31.77","1.50e-7","4.20e-8","-2.14","-","140.56","1e-8","0","bin1454.log"
"Jul 16 2020","2459048","616593601","61.31","2.14e-7","4.40e-8","-2.14","-","143.09","1e-8","0","bin1455.log"
"Jul 19 2020","2459051","616852801","55.73","1.82e-7","4.10e-8","-2.14","-","145.48","1e-8","0","bin1456.log"
"Jul 22 2020","2459054","617112001","35.87","1.73e-7","4.60e-8","-2.14","-","147.72","1e-8","0","bin1457.log"
"Jul 25 2020","2459057","617371201","18.92","1.43e-7","4.47e-8","-2.14","-","149.76","1e-8","0","bin1458.log"
"Jul 28 2020","2459060","617630401","205.47","3.96e-7","5.00e-8","-2.14","-","151.58","1e-8","0","bin1459.log"
"Jul 31 2020","2459063","617889601","225.02","3.94e-7","5.00e-8","-2.14","-","153.12","1e-8","0","bin1460.log"
"Aug 03 2020","2459065","618148801","220.17","6.31e-7","7.80e-8","-2.14","-","154.35","1e-8","0","bin1461.log"
"Aug 06 2020","2459068","618408001","242.41","6.01e-7","7.40e-8","-2.14","-","155.21","1e-8","0","bin1462.log"
"Aug 09 2020","2459071","618667201","499.86","1.13e-6","1.00e-7","-2.14","-","155.67","1e-8","0","bin1463.log"
"Aug 12 2020","2459074","618926401","403.83","1.02e-6","1.05e-7","-2.14","-","155.72","1e-8","0","bin1464.log"
"Aug 15 2020","2459077","619185601","389.3","1.05e-6","1.01e-7","-2.14","-","155.36","1e-8","0","bin1465.log"
"Aug 18 2020","2459080","619444801","1186.17","2.34e-6","1.40e-7","-2.14","-","154.61","1e-8","0","bin1466.log"
"Aug 21 2020","2459083","619704001","1250.82","2.35e-6","1.40e-7","-2.14","-","153.50","1e-8","0","bin1467.log"
"Aug 24 2020","2459086","619963201","1012.47","1.95e-6","1.20e-7","-2.14","-","152.09","1e-8","0","bin1468.log"
"Aug 27 2020","2459089","620222401","1135.97","1.97e-6","1.30e-7","-2.14","-","150.42","1e-8","0","bin1469.log"
"Aug 30 2020","2459092","620481601","697.95","1.71e-6","1.20e-7","-2.14","-","148.54","1e-8","0","bin1470.log"
"Sep 02 2020","2459094","620740801","1272.27","1.67e-6","9.00e-8","-2.14","-","146.48","1e-8","0","bin1471.log"
"Sep 05 2020","2459097","621000001","1115.85","1.45e-6","9.00e-8","-2.14","-","144.28","1e-8","0","bin1472.log"
"Sep 08 2020","2459100","621259201","530.71","9.23e-7","7.60e-8","-2.14","-","141.97","1e-8","0","bin1473.log"
"Sep 11 2020","2459103","621518401","436.11","8.79e-7","7.50e-8","-2.14","-","139.56","1e-8","0","bin1474.log"
"Sep 14 2020","2459106","621777601","423.08","1.16e-6","1.10e-7","-2.14","-","137.09","1e-8","0","bin1475.log"
"Sep 17 2020","2459109","622036801","615.16","1.69e-6","1.30e-7","-2.14","-","134.55","1e-8","0","bin1476.log"
"Sep 20 2020","2459112","622296001","1030.73","1.98e-6","1.30e-7","-2.14","-","131.97","1e-8","0","bin1477.log"
"Sep 23 2020","2459115","622555201","604.92","1.19e-6","1.00e-7","-2.14","-","129.36","1e-8","0","bin1478.log"
"Sep 26 2020","2459118","622814401","398.17","9.80e-7","9.90e-8","-2.14","-","126.71","1e-8","0","bin1479.log"
"Sep 29 2020","2459121","623073601","581.82","2.00e-6","1.80e-7","-2.14","-","124.05","1e-8","0","bin1480.log"
"Oct 02 2020","2459125","623332801","506.41","1.87e-6","1.80e-7","-2.14","-","121.37","1e-8","0","bin1481.log"
"Oct 05 2020","2459128","623592001","618.45","3.44e-6","3.10e-7","-2.14","-","118.68","1e-8","0","bin1482.log"
"Oct 08 2020","2459131","623851201","630.06","1.39e-6","1.10e-7","-2.14","-","115.99","1e-8","0","bin1483.log"
"Oct 11 2020","2459134","624110401","897.9","1.51e-6","1.10e-7","-2.14","-","113.30","1e-8","0","bin1484.log"
"Oct 14 2020","2459137","624369601","441.24","9.48e-7","8.80e-8","-2.14","-","110.61","1e-8","0","bin1485.log"
"Oct 17 2020","2459140","624628801","75.01","2.59e-7","5.30e-8","-2.14","-","107.93","1e-8","0","bin1486.log"
"Oct 20 2020","2459143","624888001","64.67","3.10e-7","6.40e-8","-2.14","-","105.26","1e-8","0","bin1487.log"
"Oct 23 2020","2459146","625147201","193.93","5.76e-7","7.70e-8","-2.14","-","102.61","1e-8","0","bin1488.log"
"Oct 26 2020","2459149","625406401","177.58","5.68e-7","8.30e-8","-2.14","-","99.98","1e-8","0","bin1489.log"
"Oct 29 2020","2459152","625665601","45.96","2.91e-7","7.30e-8","-2.14","-","97.38","1e-8","0","bin1490.log"
"Nov 01 2020","2459154","625924801","83.39","4.04e-7","7.90e-8","-2.14","-","94.81","1e-8","0","bin1491.log"
"Nov 04 2020","2459157","626184001","111.79","4.94e-7","9.10e-8","-2.14","-","92.27","1e-8","0","bin1492.log"
"Nov 07 2020","2459160","626443201","115.16","5.21e-7","8.10e-8","-2.14","-","89.77","1e-8","0","bin1493.log"
"Nov 10 2020","2459163","626702401","109.28","4.70e-7","7.30e-8","-2.14","-","87.31","1e-8","0","bin1494.log"
"Nov 13 2020","2459166","626961601","115.45","4.13e-7","7.00e-8","-2.14","-","84.91","1e-8","0","bin1495.log"
"Nov 16 2020","2459169","627220801","93.75","3.11e-7","5.50e-8","-2.14","-","82.55","1e-8","0","bin1496.log"
"Nov 19 2020","2459172","627480001","98.72","3.00e-7","5.30e-8","-2.14","-","80.26","1e-8","0","bin1497.log"
"Nov 22 2020","2459175","627739201","301.42","6.61e-7","6.70e-8","-2.14","-","78.03","1e-8","0","bin1498.log"
"Nov 25 2020","2459178","627998401","166.12","5.23e-7","6.90e-8","-2.14","-","75.88","1e-8","0","bin1499.log"
"Nov 28 2020","2459181","628257601","110.83","4.12e-7","6.90e-8","-2.14","-","73.79","1e-8","0","bin1500.log"
"Dec 01 2020","2459185","628516801","128.58","4.67e-7","7.10e-8","-2.14","-","71.79","1e-8","0","bin1501.log"
"Dec 04 2020","2459188","628776001","260.65","7.14e-7","8.40e-8","-2.14","-","69.86","1e-8","0","bin1502.log"
"Dec 07 2020","2459191","629035201","150.51","5.24e-7","7.30e-8","-2.14","-","68.03","1e-8","0","bin1503.log"
"Dec 10 2020","2459194","629294401","300.63","8.00e-7","8.60e-8","-2.14","-","66.28","1e-8","0","bin1504.log"
"Dec 13 2020","2459197","629553601","311.89","7.82e-7","8.50e-8","-2.14","-","64.63","1e-8","0","bin1505.log"
"Dec 16 2020","2459200","629812801","367.52","9.62e-7","9.50e-8","-2.14","-","63.06","1e-8","0","bin1506.log"
"Dec 19 2020","2459203","630072001","218.45","7.57e-7","9.10e-8","-2.14","-","61.59","1e-8","0","bin1507.log"
"Dec 22 2020","2459206","630331201","369.74","8.43e-7","8.10e-8","-2.14","-","60.21","1e-8","0","bin1508.log"
"Dec 25 2020","2459209","630590401","562.19","9.71e-7","8.10e-8","-2.14","-","58.91","1e-8","0","bin1509.log"
"Dec 28 2020","2459212","630849601","965.57","1.32e-6","8.00e-8","-2.14","-","57.71","1e-8","0","bin1510.log"
"Dec 31 2020","2459215","631108801","635.56","9.73e-7","7.70e-8","-2.14","-","56.58","1e-8","0","bin1511.log"
"Jan 03 2021","2459217","631368001","1868.23","1.83e-6","9.00e-8","-2.14","-","55.54","1e-8","0","bin1512.log"
"Jan 06 2021","2459220","631627201","2528.11","2.23e-6","1.00e-7","-2.14","-","54.56","1e-8","0","bin1513.log"
"Jan 09 2021","2459223","631886401","2296.03","2.09e-6","9.00e-8","-2.14","-","53.66","1e-8","0","bin1514.log"
"Jan 12 2021","2459226","632145601","1510.43","2.14e-6","1.20e-7","-2.14","-","52.82","1e-8","0","bin1515.log"
"Jan 15 2021","2459229","632404801","1821.6","2.65e-6","1.40e-7","-2.14","-","52.04","1e-8","0","bin1516.log"
"Jan 18 2021","2459232","632664001","2968.2","4.06e-6","1.70e-7","-2.14","-","51.32","1e-8","0","bin1517.log"
"Jan 21 2021","2459235","632923201","1431.39","2.46e-6","1.40e-7","-2.14","-","50.65","1e-8","0","bin1518.log"
"Jan 24 2021","2459238","633182401","971.17","1.73e-6","1.20e-7","-2.14","-","50.03","1e-8","0","bin1519.log"
"Jan 27 2021","2459241","633441601","1138.43","1.93e-6","1.20e-7","-2.14","-","49.45","1e-8","0","bin1520.log"
"Jan 30 2021","2459244","633700801","2046.51","2.87e-6","1.40e-7","-2.14","-","48.92","1e-8","0","bin1521.log"
"Feb 02 2021","2459247","633960001","2780.85","3.58e-6","1.50e-7","-2.14","-","48.45","1e-8","0","bin1522.log"
"Feb 05 2021","2459250","634219201","1124.27","1.88e-6","1.30e-7","-2.14","-","48.01","1e-8","0","bin1523.log"
"Feb 08 2021","2459253","634478401","1275.89","1.58e-6","9.00e-8","-2.14","-","47.63","1e-8","0","bin1524.log"
"Feb 11 2021","2459256","634737601","2478.37","2.18e-6","1.00e-7","-2.14","-","47.31","1e-8","0","bin1525.log"
"Feb 14 2021","2459259","634996801","948.51","1.32e-6","9.00e-8","-2.14","-","47.04","1e-8","0","bin1526.log"
"Feb 17 2021","2459262","635256001","446.54","7.92e-7","6.80e-8","-2.14","-","46.84","1e-8","0","bin1527.log"
"Feb 20 2021","2459265","635515201","553.2","8.85e-7","6.90e-8","-2.14","-","46.70","1e-8","0","bin1528.log"
"Feb 23 2021","2459268","635774401","768.97","1.33e-6","1.00e-7","-2.14","-","46.64","1e-8","0","bin1529.log"
"Feb 26 2021","2459271","636033601","852.14","1.56e-6","1.10e-7","-2.14","-","46.66","1e-8","0","bin1530.log"
"Mar 01 2021","2459276","636292801","346.56","8.67e-7","9.10e-8","-2.14","-","46.77","1e-8","0","bin1531.log"
"Mar 04 2021","2459279","636552001","194.2","5.61e-7","7.50e-8","-2.14","-","46.97","1e-8","0","bin1532.log"
"Mar 07 2021","2459282","636811201","663.26","1.27e-6","1.10e-7","-2.14","-","47.27","1e-8","0","bin1533.log"
"Mar 10 2021","2459285","637070401","1273.03","2.16e-6","1.30e-7","-2.14","-","47.68","1e-8","0","bin1534.log"
"Mar 13 2021","2459288","637329601","1339.38","2.38e-6","1.40e-7","-2.14","-","48.20","1e-8","0","bin1535.log"
"Mar 16 2021","2459291","637588801","512.99","1.23e-6","1.10e-7","-2.14","-","48.83","1e-8","0","bin1536.log"
"Mar 19 2021","2459294","637848001","507.07","1.08e-6","9.40e-8","-2.14","-","49.57","1e-8","0","bin1537.log"
"Mar 22 2021","2459297","638107201","1282.31","1.81e-6","1.10e-7","-2.14","-","50.44","1e-8","0","bin1538.log"
"Mar 25 2021","2459300","638366401","1127.5","1.78e-6","1.20e-7","-2.14","-","51.42","1e-8","0","bin1539.log"
"Mar 28 2021","2459303","638625601","208.15","5.93e-7","7.50e-8","-2.14","-","52.53","1e-8","0","bin1540.log"
"Mar 31 2021","2459306","638884801","193.05","5.51e-7","7.60e-8","-2.14","-","53.75","1e-8","0","bin1541.log"
"Apr 03 2021","2459308","639144001","286.97","7.62e-7","9.70e-8","-2.14","-","55.09","1e-8","0","bin1542.log"
"Apr 06 2021","2459311","639403201","402.07","9.76e-7","9.80e-8","-2.14","-","56.55","1e-8","0","bin1543.log"
"Apr 09 2021","2459314","639662401","553.62","1.23e-6","1.00e-7","-2.14","-","58.12","1e-8","0","bin1544.log"
"Apr 12 2021","2459317","639921601","1956.38","2.88e-6","1.50e-7","-2.14","-","59.80","1e-8","0","bin1545.log"
"Apr 15 2021","2459320","640180801","1326.13","2.13e-6","1.20e-7","-2.14","-","61.59","1e-8","0","bin1546.log"
"Apr 18 2021","2459323","640440001","499.91","1.01e-6","9.70e-8","-2.14","-","63.47","1e-8","0","bin1547.log"
"Apr 21 2021","2459326","640699201","1368.69","1.84e-6","1.10e-7","-2.14","-","65.46","1e-8","0","bin1548.log"
"Apr 24 2021","2459329","640958401","3167.77","3.64e-6","1.40e-7","-2.14","-","67.54","1e-8","0","bin1549.log"
"Apr 27 2021","2459332","641217601","6897.38","5.97e-6","1.70e-7","-2.14","-","69.70","1e-8","0","bin1550.log"
"Apr 30 2021","2459335","641476801","2930.98","3.29e-6","1.40e-7","-2.14","-","71.95","1e-8","0","bin1551.log"
"May 03 2021","2459339","641736001","1023.67","1.70e-6","1.10e-7","-2.14","-","74.29","1e-8","0","bin1552.log"
"May 06 2021","2459342","641995201","693.3","1.42e-6","1.10e-7","-2.14","-","76.69","1e-8","0","bin1553.log"
"May 09 2021","2459345","642254401","1867.11","2.73e-6","1.40e-7","-2.14","-","79.17","1e-8","0","bin1554.log"
"May 12 2021","2459348","642513601","627.6","1.27e-6","1.00e-7","-2.14","-","81.72","1e-8","0","bin1555.log"
"May 15 2021","2459351","642772801","277.57","6.71e-7","7.80e-8","-2.14","-","84.33","1e-8","0","bin1556.log"
"May 18 2021","2459354","643032001","285.15","8.46e-7","9.00e-8","-2.14","-","86.99","1e-8","0","bin1557.log"
"May 21 2021","2459357","643291201","334.11","8.12e-7","8.30e-8","-2.14","-","89.71","1e-8","0","bin1558.log"
"May 24 2021","2459360","643550401","1075.51","1.79e-6","1.20e-7","-2.14","-","92.47","1e-8","0","bin1559.log"
"May 27 2021","2459363","643809601","457.38","9.74e-7","8.90e-8","-2.14","-","95.28","1e-8","0","bin1560.log"
"May 30 2021","2459366","644068801","525.35","1.17e-6","1.00e-7","-2.14","-","98.13","1e-8","0","bin1561.log"
"Jun 02 2021","2459368","644328001","597.91","1.06e-6","8.70e-8","-2.14","-","101.01","1e-8","0","bin1562.log"
"Jun 05 2021","2459371","644587201","218.95","5.02e-7","6.10e-8","-2.14","-","103.92","1e-8","0","bin1563.log"
"Jun 08 2021","2459374","644846401","177.08","4.44e-7","6.10e-8","-2.14","-","106.85","1e-8","0","bin1564.log"
"Jun 11 2021","2459377","645105601","194.7","4.42e-7","5.80e-8","-2.14","-","109.79","1e-8","0","bin1565.log"
"Jun 14 2021","2459380","645364801","253.57","4.71e-7","5.10e-8","-2.14","-","112.75","1e-8","0","bin1566.log"
"Jun 17 2021","2459383","645624001","364.08","5.71e-7","5.70e-8","-2.14","-","115.71","1e-8","0","bin1567.log"
"Jun 20 2021","2459386","645883201","695.92","9.12e-7","6.70e-8","-2.14","-","118.67","1e-8","0","bin1568.log"
"Jun 23 2021","2459389","646142401","546.86","1.10e-6","1.00e-7","-2.14","-","121.62","1e-8","0","bin1569.log"
"Jun 26 2021","2459392","646401601","429.01","1.08e-6","1.01e-7","-2.14","-","124.55","1e-8","0","bin1570.log"
"Jun 29 2021","2459395","646660801","429.67","1.09e-6","1.04e-7","-2.14","-","127.46","1e-8","0","bin1571.log"
"Jul 02 2021","2459399","646920001","764.78","1.61e-6","1.20e-7","-2.14","-","130.33","1e-8","0","bin1572.log"
"Jul 05 2021","2459402","647179201","938.92","1.71e-6","1.10e-7","-2.14","-","133.15","1e-8","0","bin1573.log"
"Jul 08 2021","2459405","647438401","986.18","1.69e-6","1.10e-7","-2.14","-","135.92","1e-8","0","bin1574.log"
"Jul 11 2021","2459408","647697601","3066.99","3.79e-6","1.60e-7","-2.14","-","138.61","1e-8","0","bin1575.log"
"Jul 14 2021","2459411","647956801","1022.34","1.73e-6","1.20e-7","-2.14","-","141.21","1e-8","0","bin1576.log"
"Jul 17 2021","2459414","648216001","1286.99","1.90e-6","1.10e-7","-2.14","-","143.70","1e-8","0","bin1577.log"
"Jul 20 2021","2459417","648475201","3281.24","3.05e-6","1.20e-7","-2.14","-","146.06","1e-8","0","bin1578.log"
