"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jan 11 2013","2456303","379598401","51.78","8.36e-7","1.72e-7","-3.8","-","151.91","1e-8","0","bin232.log"
"Jan 18 2013","2456310","380203201","80.23","1.02e-6","1.70e-7","-3.8","-","144.39","1e-8","0","bin233.log"
"Jan 25 2013","2456317","380808001","105.45","1.32e-6","2.00e-7","-3.8","-","136.96","1e-8","0","bin234.log"
"Feb 01 2013","2456324","381412801","53.11","1.00e-6","2.03e-7","-3.8","-","129.67","1e-8","0","bin235.log"
"Feb 08 2013","2456331","382017601","38.08","8.57e-7","1.98e-7","-3.8","-","122.52","1e-8","0","bin236.log"
"Feb 15 2013","2456338","382622401","20.25","6.26e-7","1.95e-7","-3.8","-","115.51","1e-8","0","bin237.log"
"Feb 22 2013","2456345","383227201","103.98","1.35e-6","2.00e-7","-3.8","-","108.64","1e-8","0","bin238.log"
"Mar 01 2013","2456354","383832001","674.94","3.41e-6","2.10e-7","-3.8","-","101.90","1e-8","0","bin239.log"
"Mar 08 2013","2456361","384436801","1544.51","4.57e-6","1.80e-7","-3.8","-","95.26","1e-8","0","bin240.log"
"Mar 15 2013","2456368","385041601","283.22","2.20e-6","2.00e-7","-3.8","-","88.71","1e-8","0","bin241.log"
"Mar 22 2013","2456375","385646401","146.39","1.62e-6","1.90e-7","-3.8","-","82.21","1e-8","0","bin242.log"
"Mar 29 2013","2456382","386251201","158.29","1.77e-6","2.20e-7","-3.8","-","75.73","1e-8","0","bin243.log"
"Apr 05 2013","2456389","386856001","137.02","1.67e-6","2.20e-7","-3.8","-","69.26","1e-8","0","bin244.log"
"Apr 12 2013","2456396","387460801","122.71","1.42e-6","2.00e-7","-3.8","-","62.77","1e-8","0","bin245.log"
"Apr 19 2013","2456403","388065601","194.74","1.66e-6","1.90e-7","-3.8","-","56.23","1e-8","0","bin246.log"
"Apr 26 2013","2456410","388670401","202.96","1.80e-6","2.00e-7","-3.8","-","49.61","1e-8","0","bin247.log"
"May 03 2013","2456417","389275201","155.61","1.44e-6","1.80e-7","-3.8","-","42.91","1e-8","0","bin248.log"
"May 10 2013","2456424","389880001","124.98","1.44e-6","1.90e-7","-3.8","-","36.10","1e-8","0","bin249.log"
"May 17 2013","2456431","390484801","134.22","1.46e-6","1.90e-7","-3.8","-","29.19","1e-8","0","bin250.log"
"May 24 2013","2456438","391089601","34.69","8.24e-7","1.98e-7","-3.8","-","22.17","1e-8","0","bin251.log"
"May 31 2013","2456445","391694401","20.94","6.57e-7","2.02e-7","-3.8","-","15.05","1e-8","0","bin252.log"
"Jun 07 2013","2456451","392299201","32.13","7.58e-7","1.93e-7","-3.8","-","7.86","1e-8","0","bin253.log"
"Jun 14 2013","2456458","392904001","46.94","8.60e-7","1.81e-7","-3.8","-","0.62","1e-8","0","bin254.log"
"Jun 21 2013","2456465","393508801","109.69","1.26e-6","1.80e-7","-3.8","-","6.67","1e-8","0","bin255.log"
"Jun 28 2013","2456472","394113601","16.81","4.64e-7","1.58e-7","-3.8","-","13.94","1e-8","0","bin256.log"
"Jul 05 2013","2456480","394718401","65.25","1.03e-6","1.90e-7","-3.8","-","21.17","1e-8","0","bin257.log"
"Jul 12 2013","2456487","395323201","20.4","5.68e-7","1.78e-7","-3.8","-","28.33","1e-8","0","bin258.log"
"Jul 19 2013","2456494","395928001","29.26","6.54e-7","1.72e-7","-3.8","-","35.39","1e-8","0","bin259.log"
"Jul 26 2013","2456501","396532801","0","< 1.65e-7","-","-","-","42.34","1e-8","0","bin260.log"
"Aug 02 2013","2456507","397137601","3.29","< 3.94e-7","-","-","-","49.16","1e-8","0","bin261.log"
"Aug 09 2013","2456514","397742401","25.36","5.27e-7","1.56e-7","-3.8","-","55.85","1e-8","0","bin262.log"
"Aug 16 2013","2456521","398347201","1.43","< 3.32e-7","-","-","-","62.41","1e-8","0","bin263.log"
"Aug 23 2013","2456528","398952001","8.44","3.51e-7","1.76e-7","-3.8","-","68.85","1e-8","0","bin264.log"
"Aug 30 2013","2456535","399556801","1.97","< 4.36e-7","-","-","-","75.19","1e-8","0","bin265.log"
"Sep 06 2013","2456542","400161601","6.44","3.07e-7","1.68e-7","-3.8","-","81.45","1e-8","0","bin266.log"
"Sep 13 2013","2456549","400766401","14.74","4.37e-7","1.62e-7","-3.8","-","87.65","1e-8","0","bin267.log"
"Sep 20 2013","2456556","401371201","24.54","5.61e-7","1.62e-7","-3.8","-","93.82","1e-8","0","bin268.log"
"Sep 27 2013","2456563","401976001","68.36","9.56e-7","1.74e-7","-3.8","-","99.99","1e-8","0","bin269.log"
"Oct 04 2013","2456570","402580801","47.89","7.60e-7","1.68e-7","-3.8","-","106.19","1e-8","0","bin270.log"
"Oct 11 2013","2456577","403185601","60.34","8.66e-7","1.69e-7","-3.8","-","112.44","1e-8","0","bin271.log"
"Oct 18 2013","2456584","403790401","303.54","1.61e-6","1.30e-7","-3.8","-","118.79","1e-8","0","bin272.log"
"Oct 25 2013","2456591","404395201","22.02","7.25e-7","2.16e-7","-3.8","-","125.25","1e-8","0","bin273.log"
"Nov 01 2013","2456598","405000001","182.91","1.99e-6","2.10e-7","-3.8","-","131.84","1e-8","0","bin274.log"
"Nov 08 2013","2456605","405604801","64.77","1.08e-6","1.92e-7","-3.8","-","138.60","1e-8","0","bin275.log"
"Nov 15 2013","2456612","406209601","78.19","1.06e-6","1.82e-7","-3.8","-","145.52","1e-8","0","bin276.log"
"Nov 22 2013","2456619","406814401","38.69","7.46e-7","1.70e-7","-3.8","-","152.60","1e-8","0","bin277.log"
"Nov 29 2013","2456626","407419201","62.38","9.49e-7","1.77e-7","-3.8","-","159.79","1e-8","0","bin278.log"
"Dec 06 2013","2456633","408024001","34.72","1.01e-6","2.61e-7","-3.8","-","166.98","1e-8","0","bin279.log"
"Dec 13 2013","2456640","408628801","6.77","4.43e-7","2.35e-7","-3.8","-","173.56","1e-8","0","bin280.log"
"Dec 20 2013","2456647","409233601","28.62","7.60e-7","2.04e-7","-3.8","-","174.49","1e-8","0","bin281.log"
"Dec 27 2013","2456654","409838401","30.55","7.36e-7","1.89e-7","-3.8","-","168.20","1e-8","0","bin282.log"
"Jan 03 2014","2456660","410443201","42.72","8.75e-7","1.85e-7","-3.8","-","160.81","1e-8","0","bin283.log"
"Jan 10 2014","2456667","411048001","53.63","8.51e-7","1.74e-7","-3.8","-","153.25","1e-8","0","bin284.log"
"Jan 17 2014","2456674","411652801","63.55","9.37e-7","1.74e-7","-3.8","-","145.72","1e-8","0","bin285.log"
"Jan 24 2014","2456681","412257601","50.17","6.20e-7","1.28e-7","-3.8","-","138.27","1e-8","0","bin286.log"
"Jan 31 2014","2456688","412862401","27.1","4.31e-7","1.17e-7","-3.8","-","130.95","1e-8","0","bin287.log"
"Feb 07 2014","2456695","413467201","6.1","2.91e-7","1.69e-7","-3.8","-","123.78","1e-8","0","bin288.log"
"Feb 14 2014","2456702","414072001","6.65","3.29e-7","1.80e-7","-3.8","-","116.74","1e-8","0","bin289.log"
"Feb 21 2014","2456709","414676801","14.11","4.90e-7","1.83e-7","-3.8","-","109.85","1e-8","0","bin290.log"
"Feb 28 2014","2456716","415281601","0","< 2.71e-7","-","-","-","103.09","1e-8","0","bin291.log"
"Mar 07 2014","2456725","415886401","75.88","1.17e-6","1.90e-7","-3.8","-","96.44","1e-8","0","bin292.log"
"Mar 14 2014","2456732","416491201","97.28","9.00e-7","1.36e-7","-3.8","-","89.87","1e-8","0","bin293.log"
"Mar 21 2014","2456739","417096001","21.33","5.80e-7","1.76e-7","-3.8","-","83.36","1e-8","0","bin294.log"
"Mar 28 2014","2456746","417700801","8.33","3.72e-7","1.74e-7","-3.8","-","76.88","1e-8","0","bin295.log"
"Apr 04 2014","2456753","418305601","33.72","8.55e-7","2.02e-7","-3.8","-","70.41","1e-8","0","bin296.log"
"Apr 11 2014","2456760","418910401","43.2","8.74e-7","1.94e-7","-3.8","-","63.93","1e-8","0","bin297.log"
"Apr 18 2014","2456767","419515201","15.56","5.24e-7","1.90e-7","-3.8","-","57.39","1e-8","0","bin298.log"
"Apr 25 2014","2456774","420120001","20.39","5.21e-7","1.70e-7","-3.8","-","50.79","1e-8","0","bin299.log"
"May 02 2014","2456781","420724801","25.52","5.53e-7","1.60e-7","-3.8","-","44.10","1e-8","0","bin300.log"
"May 09 2014","2456788","421329601","12.94","3.95e-7","1.58e-7","-3.8","-","37.32","1e-8","0","bin301.log"
"May 16 2014","2456795","421934401","27.87","5.79e-7","1.62e-7","-3.8","-","30.42","1e-8","0","bin302.log"
"May 23 2014","2456802","422539201","8.25","3.65e-7","1.76e-7","-3.8","-","23.42","1e-8","0","bin303.log"
"May 30 2014","2456809","423144001","4.14","2.81e-7","1.90e-7","-3.8","-","16.32","1e-8","0","bin304.log"
"Jun 06 2014","2456816","423748801","20.53","5.98e-7","1.84e-7","-3.8","-","9.14","1e-8","0","bin305.log"
"Jun 13 2014","2456823","424353601","13.93","5.21e-7","1.96e-7","-3.8","-","1.90","1e-8","0","bin306.log"
"Jun 20 2014","2456830","424958401","3.91","< 4.21e-7","-","-","-","5.38","1e-8","0","bin307.log"
"Jun 27 2014","2456837","425563201","13","4.65e-7","1.89e-7","-3.8","-","12.65","1e-8","0","bin308.log"
"Jul 04 2014","2456844","426168001","11.81","3.95e-7","1.64e-7","-3.8","-","19.89","1e-8","0","bin309.log"
"Jul 11 2014","2456851","426772801","3.41","< 4.07e-7","-","-","-","27.07","1e-8","0","bin310.log"
"Jul 18 2014","2456858","427377601","2.11","< 3.87e-7","-","-","-","34.15","1e-8","0","bin311.log"
"Jul 25 2014","2456865","427982401","13.76","3.97e-7","1.48e-7","-3.8","-","41.12","1e-8","0","bin312.log"
"Aug 01 2014","2456872","428587201","22.83","6.02e-7","1.82e-7","-3.8","-","47.96","1e-8","0","bin313.log"
"Aug 08 2014","2456879","429192001","3","< 4.14e-7","-","-","-","54.67","1e-8","0","bin314.log"
"Aug 15 2014","2456886","429796801","248.72","2.21e-6","2.00e-7","-3.8","-","61.25","1e-8","0","bin315.log"
"Aug 22 2014","2456893","430401601","264.86","1.47e-6","1.40e-7","-3.8","-","67.71","1e-8","0","bin316.log"
"Aug 29 2014","2456900","431006401","40.32","7.18e-7","1.68e-7","-3.8","-","74.07","1e-8","0","bin317.log"
"Sep 05 2014","2456906","431611201","0.9","< 3.49e-7","-","-","-","80.34","1e-8","0","bin318.log"
"Sep 12 2014","2456913","432216001","12.65","4.58e-7","1.81e-7","-3.8","-","86.55","1e-8","0","bin319.log"
"Sep 19 2014","2456920","432820801","0.08","< 2.78e-7","-","-","-","92.73","1e-8","0","bin320.log"
"Sep 26 2014","2456927","433425601","7.72","3.49e-7","1.80e-7","-3.8","-","98.89","1e-8","0","bin321.log"
"Oct 03 2014","2456934","434030401","14.81","4.48e-7","1.60e-7","-3.8","-","105.08","1e-8","0","bin322.log"
"Oct 10 2014","2456941","434635201","12.78","4.26e-7","1.68e-7","-3.8","-","111.33","1e-8","0","bin323.log"
"Oct 17 2014","2456948","435240001","6.14","2.79e-7","1.61e-7","-3.8","-","117.65","1e-8","0","bin324.log"
"Oct 24 2014","2456955","435844801","13.62","4.26e-7","1.67e-7","-3.8","-","124.09","1e-8","0","bin325.log"
"Oct 31 2014","2456962","436449601","3.28","< 4.29e-7","-","-","-","130.66","1e-8","0","bin326.log"
"Nov 07 2014","2456969","437054401","10.87","4.30e-7","1.81e-7","-3.8","-","137.39","1e-8","0","bin327.log"
"Nov 14 2014","2456976","437659201","5.1","2.96e-7","1.78e-7","-3.8","-","144.28","1e-8","0","bin328.log"
"Nov 21 2014","2456983","438264001","7.09","3.19e-7","1.71e-7","-3.8","-","151.33","1e-8","0","bin329.log"
"Nov 28 2014","2456990","438868801","19.04","4.77e-7","1.55e-7","-3.8","-","158.51","1e-8","0","bin330.log"
"Dec 05 2014","2456997","439473601","25.54","5.68e-7","1.68e-7","-3.8","-","165.72","1e-8","0","bin331.log"
"Dec 12 2014","2457004","440078401","14.78","4.48e-7","1.68e-7","-3.8","-","172.53","1e-8","0","bin332.log"
"Dec 19 2014","2457011","440683201","2.77","< 4.14e-7","-","-","-","175.14","1e-8","0","bin333.log"
"Dec 26 2014","2457018","441288001","9.87","4.11e-7","1.84e-7","-3.8","-","169.46","1e-8","0","bin334.log"
"Jan 02 2015","2457025","441892801","17.92","5.50e-7","1.80e-7","-3.8","-","162.14","1e-8","0","bin335.log"
"Jan 09 2015","2457032","442497601","19.07","5.94e-7","1.94e-7","-3.8","-","154.60","1e-8","0","bin336.log"
"Jan 16 2015","2457039","443102401","27.44","6.35e-7","1.75e-7","-3.8","-","147.05","1e-8","0","bin337.log"
"Jan 23 2015","2457046","443707201","19.24","4.86e-7","1.62e-7","-3.8","-","139.59","1e-8","0","bin338.log"
"Jan 30 2015","2457053","444312001","13.46","4.42e-7","1.72e-7","-3.8","-","132.24","1e-8","0","bin339.log"
"Feb 06 2015","2457059","444916801","21.9","5.11e-7","1.63e-7","-3.8","-","125.04","1e-8","0","bin340.log"
"Feb 13 2015","2457066","445521601","29.12","6.64e-7","1.82e-7","-3.8","-","117.98","1e-8","0","bin341.log"
"Feb 20 2015","2457073","446126401","2.06","< 4.11e-7","-","-","-","111.07","1e-8","0","bin342.log"
"Feb 27 2015","2457080","446731201","9.18","4.02e-7","1.88e-7","-3.8","-","104.28","1e-8","0","bin343.log"
"Mar 06 2015","2457090","447336001","8.18","3.58e-7","1.73e-7","-3.8","-","97.61","1e-8","0","bin344.log"
"Mar 13 2015","2457097","447940801","17.54","4.79e-7","1.65e-7","-3.8","-","91.03","1e-8","0","bin345.log"
"Mar 20 2015","2457104","448545601","29.47","6.34e-7","1.68e-7","-3.8","-","84.51","1e-8","0","bin346.log"
"Mar 27 2015","2457111","449150401","10.17","3.60e-7","1.59e-7","-3.8","-","78.03","1e-8","0","bin347.log"
"Apr 03 2015","2457117","449755201","5.55","3.04e-7","1.80e-7","-3.8","-","71.56","1e-8","0","bin348.log"
"Apr 10 2015","2457124","450360001","13.47","4.87e-7","1.87e-7","-3.8","-","65.08","1e-8","0","bin349.log"
"Apr 17 2015","2457131","450964801","1.78","< 3.93e-7","-","-","-","58.56","1e-8","0","bin350.log"
"Apr 24 2015","2457138","451569601","6.25","3.30e-7","1.85e-7","-3.8","-","51.97","1e-8","0","bin351.log"
"May 01 2015","2457145","452174401","7.48","3.10e-7","1.62e-7","-3.8","-","45.30","1e-8","0","bin352.log"
"May 08 2015","2457152","452779201","1.94","< 3.37e-7","-","-","-","38.53","1e-8","0","bin353.log"
"May 15 2015","2457159","453384001","6.99","2.89e-7","1.57e-7","-3.8","-","31.66","1e-8","0","bin354.log"
"May 22 2015","2457166","453988801","13.54","4.06e-7","1.64e-7","-3.8","-","24.68","1e-8","0","bin355.log"
"May 29 2015","2457173","454593601","9.02","3.69e-7","1.72e-7","-3.8","-","17.59","1e-8","0","bin356.log"
"Jun 12 2015","2457187","455803201","4.07","2.78e-7","1.89e-7","-3.8","-","3.19","1e-8","0","bin358.log"
"Jun 19 2015","2457194","456408001","1.05","< 4.16e-7","-","-","-","4.09","1e-8","0","bin359.log"
"Jun 26 2015","2457201","457012801","11.34","3.97e-7","1.71e-7","-3.8","-","11.36","1e-8","0","bin360.log"
"Jul 03 2015","2457208","457617601","3.4","< 3.86e-7","-","-","-","18.61","1e-8","0","bin361.log"
"Jul 10 2015","2457215","458222401","35.63","6.88e-7","1.71e-7","-3.8","-","25.80","1e-8","0","bin362.log"
"Jul 17 2015","2457222","458827201","1.08","< 3.08e-7","-","-","-","32.90","1e-8","0","bin363.log"
"Jul 24 2015","2457229","459432001","10.67","3.85e-7","1.63e-7","-3.8","-","39.89","1e-8","0","bin364.log"
"Jul 31 2015","2457236","460036801","0.91","< 3.24e-7","-","-","-","46.75","1e-8","0","bin365.log"
"Aug 07 2015","2457243","460641601","17.08","4.84e-7","1.71e-7","-3.8","-","53.49","1e-8","0","bin366.log"
"Aug 14 2015","2457250","461246401","2.51","< 3.52e-7","-","-","-","60.09","1e-8","0","bin367.log"
"Aug 28 2015","2457264","462456001","3.62","< 3.78e-7","-","-","-","72.95","1e-8","0","bin369.log"
"Sep 04 2015","2457270","463060801","7.51","2.97e-7","1.59e-7","-3.8","-","79.23","1e-8","0","bin370.log"
"Sep 11 2015","2457277","463665601","0.77","< 2.93e-7","-","-","-","85.45","1e-8","0","bin371.log"
"Sep 18 2015","2457284","464270401","8.78","3.24e-7","1.55e-7","-3.8","-","91.63","1e-8","0","bin372.log"
"Sep 25 2015","2457291","464875201","6.78","2.79e-7","1.51e-7","-3.8","-","97.80","1e-8","0","bin373.log"
"Oct 02 2015","2457299","465480001","11.39","3.59e-7","1.53e-7","-3.8","-","103.98","1e-8","0","bin374.log"
"Oct 09 2015","2457306","466084801","11.45","3.59e-7","1.50e-7","-3.8","-","110.21","1e-8","0","bin375.log"
"Oct 16 2015","2457313","466689601","9.27","3.18e-7","1.49e-7","-3.8","-","116.52","1e-8","0","bin376.log"
"Oct 23 2015","2457320","467294401","28.71","5.71e-7","1.54e-7","-3.8","-","122.94","1e-8","0","bin377.log"
"Oct 30 2015","2457327","467899201","15.4","4.65e-7","1.67e-7","-3.8","-","129.48","1e-8","0","bin378.log"
"Nov 06 2015","2457333","468504001","4.49","2.57e-7","1.73e-7","-3.8","-","136.18","1e-8","0","bin379.log"
"Nov 13 2015","2457340","469108801","4.71","2.79e-7","1.75e-7","-3.8","-","143.04","1e-8","0","bin380.log"
"Nov 20 2015","2457347","469713601","38.82","8.60e-7","1.98e-7","-3.8","-","150.06","1e-8","0","bin381.log"
"Nov 27 2015","2457354","470318401","90.14","1.16e-6","1.88e-7","-3.8","-","157.22","1e-8","0","bin382.log"
"Dec 04 2015","2457362","470923201","29.08","6.65e-7","1.76e-7","-3.8","-","164.44","1e-8","0","bin383.log"
"Dec 11 2015","2457369","471528001","36.59","7.16e-7","1.75e-7","-3.8","-","171.41","1e-8","0","bin384.log"
"Dec 18 2015","2457376","472132801","28.32","6.45e-7","1.70e-7","-3.8","-","175.46","1e-8","0","bin385.log"
"Dec 25 2015","2457383","472737601","48","9.21e-7","1.90e-7","-3.8","-","170.69","1e-8","0","bin386.log"
"Jan 01 2016","2457389","473342401","130.27","1.65e-6","2.10e-7","-3.8","-","163.47","1e-8","0","bin387.log"
"Jan 08 2016","2457396","473947201","44.73","5.93e-7","1.28e-7","-3.8","-","155.94","1e-8","0","bin388.log"
"Jan 15 2016","2457403","474552001","31.49","5.15e-7","1.31e-7","-3.8","-","148.39","1e-8","0","bin389.log"
"Jan 22 2016","2457410","475156801","2.83","< 3.80e-7","-","-","-","140.91","1e-8","0","bin390.log"
"Jan 29 2016","2457417","475761601","11.27","3.56e-7","1.50e-7","-3.8","-","133.54","1e-8","0","bin391.log"
"Feb 05 2016","2457423","476366401","3.06","< 3.70e-7","-","-","-","126.31","1e-8","0","bin392.log"
"Feb 12 2016","2457430","476971201","1.3","< 3.18e-7","-","-","-","119.23","1e-8","0","bin393.log"
"Feb 19 2016","2457437","477576001","0","< 2.47e-7","-","-","-","112.29","1e-8","0","bin394.log"
"Feb 26 2016","2457444","478180801","8.49","3.77e-7","1.83e-7","-3.8","-","105.48","1e-8","0","bin395.log"
"Mar 04 2016","2457453","478785601","10.58","4.28e-7","1.89e-7","-3.8","-","98.79","1e-8","0","bin396.log"
"Mar 11 2016","2457460","479390401","25.43","6.40e-7","1.84e-7","-3.8","-","92.19","1e-8","0","bin397.log"
"Mar 18 2016","2457467","479995201","57.03","8.33e-7","1.66e-7","-3.8","-","85.67","1e-8","0","bin398.log"
"Mar 25 2016","2457474","480600001","13.53","3.87e-7","1.48e-7","-3.8","-","79.18","1e-8","0","bin399.log"
"Apr 01 2016","2457480","481204801","13.93","3.81e-7","1.50e-7","-3.8","-","72.71","1e-8","0","bin400.log"
"Apr 08 2016","2457487","481809601","7.43","3.55e-7","1.82e-7","-3.8","-","66.24","1e-8","0","bin401.log"
"Apr 15 2016","2457494","482414401","7.11","3.59e-7","1.83e-7","-3.8","-","59.72","1e-8","0","bin402.log"
"Apr 22 2016","2457501","483019201","2.97","< 4.34e-7","-","-","-","53.15","1e-8","0","bin403.log"
"Apr 29 2016","2457508","483624001","25.6","7.34e-7","2.08e-7","-3.8","-","46.49","1e-8","0","bin404.log"
"May 06 2016","2457516","484228801","32.38","6.89e-7","1.82e-7","-3.8","-","39.74","1e-8","0","bin405.log"
"May 13 2016","2457523","484833601","51.05","8.09e-7","1.68e-7","-3.8","-","32.89","1e-8","0","bin406.log"
"May 20 2016","2457530","485438401","40.89","7.29e-7","1.68e-7","-3.8","-","25.92","1e-8","0","bin407.log"
"May 27 2016","2457537","486043201","30.62","6.22e-7","1.58e-7","-3.8","-","18.86","1e-8","0","bin408.log"
"Jun 03 2016","2457543","486648001","20.08","5.88e-7","1.87e-7","-3.8","-","11.70","1e-8","0","bin409.log"
"Jun 10 2016","2457550","487252801","12.02","4.82e-7","1.98e-7","-3.8","-","4.48","1e-8","0","bin410.log"
"Jun 17 2016","2457557","487857601","33.21","8.28e-7","1.98e-7","-3.8","-","2.80","1e-8","0","bin411.log"
"Jun 24 2016","2457564","488462401","7.9","4.11e-7","2.07e-7","-3.8","-","10.07","1e-8","0","bin412.log"
"Jul 01 2016","2457572","489067201","23.92","5.71e-7","1.65e-7","-3.8","-","17.33","1e-8","0","bin413.log"
"Jul 08 2016","2457579","489672001","43.03","7.83e-7","1.82e-7","-3.8","-","24.53","1e-8","0","bin414.log"
"Jul 15 2016","2457586","490276801","12.21","4.10e-7","1.67e-7","-3.8","-","31.64","1e-8","0","bin415.log"
"Jul 22 2016","2457593","490881601","24.14","5.71e-7","1.71e-7","-3.8","-","38.65","1e-8","0","bin416.log"
"Jul 29 2016","2457600","491486401","26.05","6.35e-7","1.76e-7","-3.8","-","45.54","1e-8","0","bin417.log"
"Aug 05 2016","2457606","492091201","56.68","9.12e-7","1.80e-7","-3.8","-","52.30","1e-8","0","bin418.log"
"Aug 12 2016","2457613","492696001","60.23","9.06e-7","1.74e-7","-3.8","-","58.93","1e-8","0","bin419.log"
"Aug 19 2016","2457620","493300801","7.11","3.02e-7","1.57e-7","-3.8","-","65.43","1e-8","0","bin420.log"
"Aug 26 2016","2457627","493905601","32.55","6.22e-7","1.58e-7","-3.8","-","71.82","1e-8","0","bin421.log"
"Sep 02 2016","2457633","494510401","12.3","3.80e-7","1.57e-7","-3.8","-","78.12","1e-8","0","bin422.log"
"Sep 09 2016","2457640","495115201","51.69","8.28e-7","1.68e-7","-3.8","-","84.35","1e-8","0","bin423.log"
"Sep 16 2016","2457647","495720001","68.56","9.51e-7","1.70e-7","-3.8","-","90.54","1e-8","0","bin424.log"
"Sep 23 2016","2457654","496324801","31.48","6.53e-7","1.70e-7","-3.8","-","96.70","1e-8","0","bin425.log"
"Sep 30 2016","2457661","496929601","191.5","1.95e-6","2.10e-7","-3.8","-","102.88","1e-8","0","bin426.log"
"Oct 07 2016","2457669","497534401","558.45","2.23e-6","1.40e-7","-3.8","-","109.10","1e-8","0","bin427.log"
"Oct 14 2016","2457676","498139201","944.33","3.19e-6","1.60e-7","-3.8","-","115.39","1e-8","0","bin428.log"
"Oct 21 2016","2457683","498744001","273.98","1.50e-6","1.30e-7","-3.8","-","121.79","1e-8","0","bin429.log"
"Oct 28 2016","2457690","499348801","46.99","7.42e-7","1.64e-7","-3.8","-","128.31","1e-8","0","bin430.log"
"Nov 04 2016","2457696","499953601","26.85","6.61e-7","1.83e-7","-3.8","-","134.98","1e-8","0","bin431.log"
"Nov 11 2016","2457703","500558401","64.44","1.09e-6","1.97e-7","-3.8","-","141.81","1e-8","0","bin432.log"
"Nov 18 2016","2457710","501163201","23.46","6.46e-7","1.89e-7","-3.8","-","148.80","1e-8","0","bin433.log"
"Nov 25 2016","2457717","501768001","9.41","3.94e-7","1.80e-7","-3.8","-","155.94","1e-8","0","bin434.log"
"Dec 02 2016","2457725","502372801","31.25","6.66e-7","1.72e-7","-3.8","-","163.16","1e-8","0","bin435.log"
"Dec 09 2016","2457732","502977601","34.02","6.32e-7","1.63e-7","-3.8","-","170.23","1e-8","0","bin436.log"
"Dec 16 2016","2457739","503582401","32.87","7.13e-7","1.84e-7","-3.8","-","175.37","1e-8","0","bin437.log"
"Dec 23 2016","2457746","504187201","58.4","9.12e-7","1.76e-7","-3.8","-","171.87","1e-8","0","bin438.log"
"Dec 30 2016","2457753","504792001","34.92","7.87e-7","1.99e-7","-3.8","-","164.79","1e-8","0","bin439.log"
"Jan 06 2017","2457759","505396801","37.82","7.72e-7","1.85e-7","-3.8","-","157.29","1e-8","0","bin440.log"
"Jan 13 2017","2457766","506001601","67.57","1.03e-6","1.89e-7","-3.8","-","149.73","1e-8","0","bin441.log"
"Jan 20 2017","2457773","506606401","31.45","6.91e-7","1.75e-7","-3.8","-","142.23","1e-8","0","bin442.log"
"Jan 27 2017","2457780","507211201","19.98","5.22e-7","1.66e-7","-3.8","-","134.84","1e-8","0","bin443.log"
"Feb 03 2017","2457787","507816001","18.1","4.71e-7","1.56e-7","-3.8","-","127.59","1e-8","0","bin444.log"
"Feb 10 2017","2457794","508420801","8.43","3.11e-7","1.51e-7","-3.8","-","120.48","1e-8","0","bin445.log"
"Feb 17 2017","2457801","509025601","4.14","2.31e-7","1.61e-7","-3.8","-","113.51","1e-8","0","bin446.log"
"Feb 24 2017","2457808","509630401","16.69","4.53e-7","1.62e-7","-3.8","-","106.68","1e-8","0","bin447.log"
"Mar 03 2017","2457817","510235201","23.74","5.46e-7","1.61e-7","-3.8","-","99.97","1e-8","0","bin448.log"
"Mar 10 2017","2457824","510840001","16.31","4.59e-7","1.61e-7","-3.8","-","93.36","1e-8","0","bin449.log"
"Mar 17 2017","2457831","511444801","28.95","6.12e-7","1.85e-7","-3.8","-","86.82","1e-8","0","bin450.log"
